tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,stage,source,text
716791146589110272,2016-04-04 00:55:01,11,1556,7424,Pomeranian,46,Jennifur,none,,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO
716285507865542656,2016-04-02 15:25:47,12,1080,2809,Yorkshire_terrier,43,Stephanus,none,,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
716080869887381504,2016-04-02 01:52:38,11,1938,6832,golden_retriever,63,None,doggo,,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
715928423106027520,2016-04-01 15:46:52,11,891,3236,pug,97,Bubbles,none,,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
715733265223708672,2016-04-01 02:51:22,10,1709,4726,Dandie_Dinmont,74,None,none,,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
715696743237730304,2016-04-01 00:26:15,10,1306,3959,Staffordshire_bullterrier,42,Toby,none,,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
715680795826982913,2016-03-31 23:22:53,12,1639,4374,golden_retriever,99,Zeus,none,,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
715360349751484417,2016-03-31 02:09:32,11,1591,5543,none,0,Bertson,none,,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA
715342466308784130,2016-03-31 00:58:29,10,695,3081,West_Highland_white_terrier,59,Oscar,none,,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
715220193576927233,2016-03-30 16:52:36,10,661,2452,Chihuahua,58,Nico,none,,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
715200624753819648,2016-03-30 15:34:51,12,1911,5215,Chihuahua,95,Michelangelope,none,,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
715009755312439296,2016-03-30 02:56:24,12,1254,4226,Chihuahua,14,Siba,none,,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
714982300363173890,2016-03-30 01:07:18,9,1049,3795,Brittany_spaniel,94,Calbert,none,,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
714957620017307648,2016-03-29 23:29:14,10,1422,4186,Great_Pyrenees,25,Curtis,none,,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
714631576617938945,2016-03-29 01:53:39,4,1012,3317,none,0,Benedict,none,,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z
714606013974974464,2016-03-29 00:12:05,12,940,3678,Norfolk_terrier,29,None,none,,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
714258258790387713,2016-03-28 01:10:13,10,726,3071,collie,17,Travis,none,,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
714251586676113411,2016-03-28 00:43:43,8,843,3324,soft-coated_wheaten_terrier,75,Thumas,none,,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
714214115368108032,2016-03-27 22:14:49,13,887,2304,pug,53,None,none,,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB
714141408463036416,2016-03-27 17:25:54,10,1421,4369,Labrador_retriever,58,None,none,,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
713919462244790272,2016-03-27 02:43:58,12,795,3341,Siberian_husky,46,Kanu,none,,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
713761197720473600,2016-03-26 16:15:05,12,1396,4944,Brittany_spaniel,79,Piper,none,,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
713411074226274305,2016-03-25 17:03:49,11,1312,4493,Great_Pyrenees,72,None,none,,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
713177543487135744,2016-03-25 01:35:51,10,2870,7326,whippet,73,Lance,none,,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
713175907180089344,2016-03-25 01:29:21,10,1487,4527,malamute,43,Opie,none,,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
712809025985978368,2016-03-24 01:11:29,10,6797,18799,Labrador_retriever,86,Stubert,none,,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
712717840512598017,2016-03-23 19:09:09,10,5063,12518,Great_Pyrenees,73,None,none,,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
712668654853337088,2016-03-23 15:53:42,10,1229,4232,Labrador_retriever,82,Sunny,none,,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
712438159032893441,2016-03-23 00:37:48,11,1584,5404,Great_Pyrenees,6,Kane,none,,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul
712097430750289920,2016-03-22 02:03:52,10,1050,3839,Labrador_retriever,72,None,none,,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
712092745624633345,2016-03-22 01:45:15,7,901,2979,none,0,Steven,none,,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG
712085617388212225,2016-03-22 01:16:55,11,491,3311,Shih-Tzu,62,Olive,none,,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
712065007010385924,2016-03-21 23:55:01,6,638,2299,none,0,Chester,none,,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt
711968124745228288,2016-03-21 17:30:03,10,2342,8185,none,0,Winston,pupper,,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
711743778164514816,2016-03-21 02:38:34,11,997,2891,Lakeland_terrier,45,Roosevelt,none,,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
711732680602345472,2016-03-21 01:54:29,10,4174,8991,Ibizan_hound,33,None,none,,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
711694788429553666,2016-03-20 23:23:54,13,18617,33310,none,0,None,none,,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ
711652651650457602,2016-03-20 20:36:28,9,927,3912,none,0,Gary,none,,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW
711363825979756544,2016-03-20 01:28:47,11,1155,3717,Pembroke,75,None,none,,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
711306686208872448,2016-03-19 21:41:44,3,744,3367,Dandie_Dinmont,8,None,none,,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
711008018775851008,2016-03-19 01:54:56,11,620,3037,French_bulldog,73,Chuckles,pupper,,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
710997087345876993,2016-03-19 01:11:29,12,1399,4636,malamute,28,Milo,none,,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
710844581445812225,2016-03-18 15:05:29,10,699,2586,Pembroke,20,Staniel,none,,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM
710833117892898816,2016-03-18 14:19:56,12,541,2729,Pembroke,80,Sora,none,,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
710588934686908417,2016-03-17 22:09:38,12,1898,4614,Pembroke,98,Beemo,none,,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
710283270106132480,2016-03-17 01:55:02,11,522,2179,Shih-Tzu,93,Gunner,none,,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
710272297844797440,2016-03-17 01:11:26,11,1265,4606,Old_English_sheepdog,58,Infuriating,none,,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
710269109699739648,2016-03-17 00:58:46,13,1137,2428,pug,41,None,none,,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5"
710153181850935296,2016-03-16 17:18:07,11,902,2951,cocker_spaniel,0,Lacy,none,,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I
710140971284037632,2016-03-16 16:29:35,8,893,2803,Pekinese,95,Tater,none,,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
710117014656950272,2016-03-16 14:54:24,11,2013,5580,toy_poodle,80,None,pupper,,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
709918798883774466,2016-03-16 01:46:45,12,1080,3039,Pembroke,95,Watson,none,,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
709901256215666688,2016-03-16 00:37:03,12,100,679,none,0,None,none,,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r"
709852847387627521,2016-03-15 21:24:41,12,1212,3573,Chihuahua,94,None,none,,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
709566166965075968,2016-03-15 02:25:31,12,1220,3602,chow,99,Olaf,none,,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
709556954897764353,2016-03-15 01:48:55,12,1089,3349,golden_retriever,79,Cecil,none,,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
709519240576036864,2016-03-14 23:19:03,9,240,1515,cocker_spaniel,41,Vince,none,,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
709449600415961088,2016-03-14 18:42:20,10,584,2269,Maltese_dog,78,Karma,none,,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
709409458133323776,2016-03-14 16:02:49,8,694,2661,Shetland_sheepdog,79,Billy,none,,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
709225125749587968,2016-03-14 03:50:21,11,580,2445,Labrador_retriever,27,Walker,none,,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
709207347839836162,2016-03-14 02:39:42,11,5899,12772,Chihuahua,94,Penny,none,,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg
709158332880297985,2016-03-13 23:24:56,10,421,2070,Siberian_husky,21,Rodney,none,,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
709042156699303936,2016-03-13 15:43:18,9,1659,4817,Rottweiler,6,Klevin,none,,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd
708845821941387268,2016-03-13 02:43:08,9,909,3042,schipperke,74,None,pupper,,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
708834316713893888,2016-03-13 01:57:25,10,507,1711,Eskimo_dog,28,Malikai,none,,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn
708810915978854401,2016-03-13 00:24:26,10,7023,16723,golden_retriever,97,Mister,none,,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
708738143638450176,2016-03-12 19:35:15,11,829,2787,Pomeranian,93,Coco,none,,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
708711088997666817,2016-03-12 17:47:45,11,731,2581,German_short-haired_pointer,5,Smokey,none,,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ
708479650088034305,2016-03-12 02:28:06,13,685,2597,Shih-Tzu,21,Bear,none,,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
708469915515297792,2016-03-12 01:49:25,11,830,3146,Chihuahua,74,Bobble,none,,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
708356463048204288,2016-03-11 18:18:36,10,1335,3643,pug,87,Oliver,none,,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX
708349470027751425,2016-03-11 17:50:48,11,748,2388,basenji,18,River,none,,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd
708149363256774660,2016-03-11 04:35:39,10,1573,4342,Cardigan,35,Jebberson,none,,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
708130923141795840,2016-03-11 03:22:23,11,858,3446,French_bulldog,71,None,none,,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
708119489313951744,2016-03-11 02:36:57,9,994,2732,Norwich_terrier,26,Cooper,none,,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
708109389455101952,2016-03-11 01:56:49,10,555,1975,Staffordshire_bullterrier,51,Remington,none,,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
708026248782585858,2016-03-10 20:26:26,13,1949,4445,malinois,78,None,none,,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U
707995814724026368,2016-03-10 18:25:30,12,1136,3178,none,0,Farfle,none,,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq
707969809498152960,2016-03-10 16:42:10,11,978,2751,toy_poodle,90,Rufus,none,,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm
707776935007539200,2016-03-10 03:55:45,11,965,3332,miniature_pinscher,89,Sadie,none,,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B
707741517457260545,2016-03-10 01:35:01,10,624,2526,whippet,73,None,none,,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR
707693576495472641,2016-03-09 22:24:31,7,1013,3476,none,0,Jiminus,none,,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi
707610948723478529,2016-03-09 16:56:11,12,6459,17236,golden_retriever,38,Harper,none,,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5
707420581654872064,2016-03-09 04:19:44,4,707,2314,kuvasz,14,Keurig,none,,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30
707411934438625280,2016-03-09 03:45:22,11,605,2331,Lakeland_terrier,73,None,pupper,,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51"
707387676719185920,2016-03-09 02:08:59,10,1306,3556,Chihuahua,88,Clarkus,none,,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E
707377100785885184,2016-03-09 01:26:57,9,1102,3324,golden_retriever,63,None,none,,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j
707315916783140866,2016-03-08 21:23:50,10,650,2514,Bernese_mountain_dog,97,Finnegus,pupper,,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4
707297311098011648,2016-03-08 20:09:54,10,796,2824,Blenheim_spaniel,37,Cassie,none,,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK
707059547140169728,2016-03-08 04:25:07,11,685,2631,Samoyed,89,Cupcake,none,,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL
707038192327901184,2016-03-08 03:00:15,10,802,2217,pug,64,Kathmandu,none,,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj
707021089608753152,2016-03-08 01:52:18,12,1388,4149,cocker_spaniel,55,Tucker,none,,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7
707014260413456384,2016-03-08 01:25:10,11,601,2336,Chihuahua,58,Ellie,none,,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU
706901761596989440,2016-03-07 17:58:08,3,604,2095,none,0,Elliot,none,,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu
706681918348251136,2016-03-07 03:24:33,12,988,3370,toy_poodle,71,Katie,none,,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv
706644897839910912,2016-03-07 00:57:27,9,1109,2615,Chihuahua,13,Shadow,none,,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw
706593038911545345,2016-03-06 21:31:22,10,643,2190,none,0,None,none,,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX
706538006853918722,2016-03-06 17:52:42,11,1448,3512,chow,54,Oliver,none,,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd"
706516534877929472,2016-03-06 16:27:23,12,1045,3148,golden_retriever,77,None,none,,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp
706346369204748288,2016-03-06 05:11:12,12,942,3505,Tibetan_mastiff,95,Koda,none,,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6
706310011488698368,2016-03-06 02:46:44,12,8061,21690,Pembroke,69,None,pupper,,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf
706291001778950144,2016-03-06 01:31:11,11,480,1727,Border_terrier,58,None,none,,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg
706265994973601792,2016-03-05 23:51:49,11,946,2772,papillon,74,Kara,none,,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV"
706166467411222528,2016-03-05 17:16:20,7,1628,5246,Samoyed,43,Dexter,none,,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv
705975130514706432,2016-03-05 04:36:02,10,739,3158,Staffordshire_bullterrier,58,Adele,pupper,,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO
705970349788291072,2016-03-05 04:17:02,12,905,3203,golden_retriever,77,Lucy,none,,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI
705898680587526145,2016-03-04 23:32:15,10,562,2405,collie,80,Max,none,,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs
705591895322394625,2016-03-04 03:13:11,11,1167,3221,basenji,87,None,none,,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF"
705475953783398401,2016-03-03 19:32:29,12,934,3002,golden_retriever,90,Zara,none,,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n
705442520700944385,2016-03-03 17:19:38,12,1651,4504,Great_Pyrenees,30,Cooper,none,,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64
705428427625635840,2016-03-03 16:23:38,11,1712,3871,Chihuahua,77,Ambrose,pupper,,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA
705239209544720384,2016-03-03 03:51:44,11,763,3057,Chihuahua,15,Jimothy,none,,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE
705223444686888960,2016-03-03 02:49:06,9,807,2615,Chesapeake_Bay_retriever,7,Bode,none,,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv
705102439679201280,2016-03-02 18:48:16,10,520,2181,collie,45,Terrenth,none,,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z
705066031337840642,2016-03-02 16:23:36,12,626,2215,Airedale,86,Reese,none,,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW
704859558691414016,2016-03-02 02:43:09,10,549,2286,pug,28,None,pupper,,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu
704847917308362754,2016-03-02 01:56:53,12,1557,5172,golden_retriever,85,None,none,,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq"
704819833553219584,2016-03-02 00:05:17,7,1005,2688,none,0,Chesterson,none,,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW
704761120771465216,2016-03-01 20:11:59,13,2950,6725,Chihuahua,10,None,pupper,,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5
704499785726889984,2016-03-01 02:53:32,12,1028,2977,Chihuahua,37,None,none,,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc
704480331685040129,2016-03-01 01:36:14,11,1086,3450,Samoyed,97,Lucia,none,,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe
704364645503647744,2016-02-29 17:56:32,12,3611,8131,Pembroke,98,Bisquick,none,,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K
704347321748819968,2016-02-29 16:47:42,10,356,1606,Brittany_spaniel,8,Ralphson,pupper,,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ
704113298707505153,2016-02-29 01:17:46,8,574,1877,none,0,Stanley,none,,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8
703774238772166656,2016-02-28 02:50:28,10,473,1870,Labrador_retriever,99,None,none,,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG"
703769065844768768,2016-02-28 02:29:55,10,1158,3333,boxer,83,None,none,,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT
703631701117943808,2016-02-27 17:24:05,11,690,2635,none,0,Bella,none,,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp
703611486317502464,2016-02-27 16:03:45,10,1549,3921,Pembroke,75,Scooter,pupper,,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW
703407252292673536,2016-02-27 02:32:12,10,705,2490,none,0,None,pupper,,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ
703382836347330562,2016-02-27 00:55:11,12,1155,3570,golden_retriever,94,Charlie,none,,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt
703356393781329922,2016-02-26 23:10:06,9,392,1946,Border_collie,89,Socks,none,,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf
703268521220972544,2016-02-26 17:20:56,12,555,2000,kuvasz,3,None,pupper,,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY
703079050210877440,2016-02-26 04:48:02,11,3136,7515,Pembroke,77,None,none,,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW
703041949650034688,2016-02-26 02:20:37,10,12693,26776,none,0,None,none,,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR
702932127499816960,2016-02-25 19:04:13,6,734,2637,none,0,Chip,none,,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV
702684942141153280,2016-02-25 02:42:00,11,1084,3281,golden_retriever,51,Lucy,none,,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO
702671118226825216,2016-02-25 01:47:04,10,568,2238,bloodhound,38,Rambo,none,,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ
702598099714314240,2016-02-24 20:56:55,11,3497,12408,kelpie,21,Sansa,pupper,,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s"
